ID,Status,Phase,Reason
0x9695,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9696,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9697,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9698,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9699,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x969A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x969B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x969C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x969D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x969E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x969F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96A0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96A1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96A2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96A3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96A4,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96A5,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96A6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96A7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96A8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96A9,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96AA,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96AB,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96AC,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96AD,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96AE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96AF,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96B0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96B1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96B2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96B3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96B4,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96B5,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96B6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96B7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96B8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96B9,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96BA,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96BB,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96BC,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96BD,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96BE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96BF,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96C0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96C1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96C2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96C3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96C4,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96C5,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96C6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96C7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96C8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96C9,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96CA,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96CB,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96CC,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96CD,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96CE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96CF,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96D0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96D1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96D2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96D3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96D4,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96D5,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96D6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96D7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96D8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96D9,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96DA,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96DB,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96DC,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96DD,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96DE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96DF,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96E0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96E1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96E2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96E3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96E4,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96E5,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96E6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96E7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96E8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96E9,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96EA,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96EB,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96EC,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96ED,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96EE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96EF,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96F0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96F1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96F2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96F3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96F4,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96F5,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96F6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96F7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96F8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96F9,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96FA,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96FB,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96FC,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96FD,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96FE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x96FF,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9700,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9701,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9702,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9703,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9704,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9705,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9706,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9707,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9708,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9709,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x970A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x970B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x970C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x970D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x970E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x970F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9710,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9711,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9712,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9713,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9714,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9715,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9716,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9717,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9718,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9719,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x971A,CRASH,Other (0x06),Internal FC Frozen at 0x4310 for 30 frames
0x971B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x971C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x971D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x971E,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x971F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9720,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9721,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9722,CRASH,Fade In,Internal FC Frozen at 0x0528 for 30 frames
0x9723,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9724,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9725,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9726,CRASH,Fade In,Internal FC Frozen at 0x0528 for 30 frames
0x9727,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9728,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9729,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x972A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x972B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x972C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x972D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x972E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x972F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9730,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9731,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9732,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9733,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9734,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9735,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9736,CRASH,Fade In,Stuck in Fade In (0x0D) for >140 frames
0x9737,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9738,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9739,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x973A,CRASH,Fade In,Stuck in Fade In (0x0D) for >140 frames
0x973B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x973C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x973D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x973E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x973F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9740,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9741,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9742,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9743,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9744,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9745,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9746,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9747,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9748,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9749,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x974A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x974B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x974C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x974D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x974E,CRASH,Fade In,Internal FC Frozen at 0x0528 for 30 frames
0x974F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9750,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9751,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9752,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9753,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9754,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9755,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9756,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9757,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9758,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9759,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x975A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x975B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x975C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x975D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x975E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x975F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9760,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9761,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9762,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9763,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9764,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9765,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9766,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9767,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9768,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9769,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x976A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x976B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x976C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x976D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x976E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x976F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9770,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9771,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9772,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9773,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9774,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9775,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9776,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9777,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9778,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9779,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x977A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x977B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x977C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x977D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x977E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x977F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9780,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9781,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9782,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9783,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9784,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9785,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9786,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9787,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9788,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9789,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x978A,CRASH,Fade In,Stuck in Fade In (0x0D) for >140 frames
0x978B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x978C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x978D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x978E,CRASH,Fade In,Internal FC Frozen at 0x0528 for 30 frames
0x978F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9790,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9791,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9792,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9793,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9794,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9795,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9796,CRASH,Fade In,Internal FC Frozen at 0x0000 for 30 frames
0x9797,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9798,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x9799,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x979A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x979B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x979C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x979D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x979E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x979F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x97A0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x97A1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x97A2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x97A3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
